anonymized_location_id,anonymized_brand_id (brands contain multiple locations),location_address,location_city,location_state,location_zip_code,Day of location_creation,location_latitude,location_longitude,stars_avg,service_type,check_avg,venue_type,location_name,Cuisine Types
4120,2511.0,"71-03 80th Street, Suite 7101",Glendale,NY,11385,2024-12-05,40.7082273,-73.8694263,4.0,full_service,mid,casual_dining,CPK - Atlas Park,
4121,2511.0,"17350 Hall Road, Space R-101",Clinton Township,MI,48038,2024-12-05,42.62593,-82.948074,3.9,full_service,mid,casual_dining,CPK - Partridge Creek,
4122,2511.0,"1200 Morris Turnpike, Unit 8270",Short Hills,NJ,07078,2024-12-05,40.740241,-74.3637188,4.0,full_service,mid,casual_dining,CPK - Short Hills Mall,
4123,2511.0,"5665 North Centerpark Way, Unti N-141",Glendale,WI,53209,2024-12-05,43.1203236,-87.9152936,4.1,full_service,mid,casual_dining,CPK - Bayshore Town Ctr,
4124,2511.0,39 Norwich-Westerly Rd,Mashantucket,CT,06338,2024-12-05,41.4729043,-71.9601161,4.0,full_service,mid,casual_dining,CPK - Foxwoods Casino,
4125,2511.0,"118 Shawan Road, Suite FF",Hunt Valley,MD,21030,2024-12-05,39.4988506,-76.6552139,4.0,full_service,mid,casual_dining,CPK - Hunt Valley Town Ctr,
4126,2511.0,53 Third Street,San Francisco,CA,94103,2024-12-05,37.7869621,-122.4025283,4.1,full_service,mid,casual_dining,CPK - 53 Third Street,
4127,2511.0,"23181 Village Shops Way, STE 113",Estero,FL,33928,2024-12-05,26.4006375,-81.8082169,4.2,full_service,mid,casual_dining,CPK - Coconut Point,
4128,2511.0,"2015 Birch Road, Ste 725",Chula Vista,CA,91915,2024-12-05,32.625507,-116.965866,4.2,full_service,mid,casual_dining,CPK - Otay Ranch Town Ctr,
4129,2511.0,24061 Newhall Ranch Road,Valencia,CA,91354,2024-12-05,34.4309261,-118.5562968,4.2,full_service,mid,casual_dining,CPK - Valencia,
4130,2511.0,"321 West Katella Avenue,Suite 104",Anaheim,CA,92802,2024-12-05,33.8048834,-117.9120723,3.9,full_service,mid,casual_dining,CPK - Anaheim Garden Walk,
4131,2511.0,514 W. Germantown Pike,Plymouth Meeting,PA,19462,2024-12-05,40.1173832,-75.2823156,4.0,full_service,mid,casual_dining,CPK - Plymouth Meeting Mall,
4132,2511.0,"6659 Las Vegas Blvd South, Bldg C1, STE 100",Las Vegas,NV,89119,2024-12-05,36.0695412,-115.1720866,4.4,full_service,mid,casual_dining,CPK - Turnberry Town Square,
4133,2511.0,3505 Grand Ave,Chino Hills,CA,91709,2024-12-05,34.0021046,-117.7298895,4.2,full_service,mid,casual_dining,CPK - Chino Hills Town Center,
4134,2511.0,"10001 Perkins Rowe, Suite 110",Baton Rouge,LA,70810,2024-12-05,30.3797048,-91.0953185,3.9,full_service,mid,casual_dining,CPK - Perkins Rowe,
4135,2511.0,12171 Seal Beach Blvd,Seal Beach,CA,90740,2024-12-05,33.7855549,-118.0723947,4.2,full_service,mid,casual_dining,CPK - Rossmoor Center,
4136,2511.0,"2241 Q Street NE, Suite 7G",Albuquerque,NM,87110,2024-12-05,35.102905,-106.5675685,4.2,full_service,mid,casual_dining,CPK - Albuquerque Uptown,
4137,2511.0,"609 Kailua Road, Space 110/111",Kailua,HI,96734,2024-12-05,21.393552,-157.7420385,3.8,full_service,mid,casual_dining,CPK - Kailua Town Center,
4138,2511.0,"4712 River City Drive, Suite #105",Jacksonville,FL,32246,2024-12-05,30.2574149,-81.5257035,4.1,full_service,mid,casual_dining,CPK - Jacksonville,
4139,2511.0,"1515 Lake Cook Road, Space 1022",Northbrook,IL,60062,2024-12-05,42.150686,-87.8174955,3.9,full_service,mid,casual_dining,CPK - Northbrook Court,
4140,2511.0,400 Commons Way #1090,Bridgewater,NJ,08807,2024-12-05,40.5854268,-74.6194102,4.0,full_service,mid,casual_dining,CPK - Bridgewater Commons,
4141,2511.0,2610  Sawgrass Mills Circle #1429B,Sunrise,FL,33323,2024-12-05,26.1534625,-80.3219635,4.1,full_service,mid,casual_dining,CPK - Sawgrass Mills Mall,
4142,2511.0,10704 Venice Blvd.,Culver City,CA,90232,2024-12-05,34.0183492,-118.4069877,4.0,full_service,mid,casual_dining,CPK - Culver Center,
4143,2511.0,"1328 Stoneridge Mall Road, #D122",Pleasanton,CA,94588,2024-12-05,37.6945377,-121.9290448,4.0,full_service,mid,casual_dining,CPK - Stoneridge Mall,
4144,2511.0,"6600 Topanga Canyon Blvd, Ste 1082D",Canoga Park,CA,91303,2024-12-05,34.1862136,-118.6050549,4.0,full_service,mid,casual_dining,CPK - Topanga,
4145,2511.0,10945 Oval Park Dr,Las Vegas,NV,89135,2024-12-05,36.1516065,-115.3319779,4.5,full_service,mid,casual_dining,CPK - Summerlin,
4146,2511.0,5465 Alton Parkway,Irvine,CA,92604,2024-12-05,33.6702526,-117.7886659,4.2,full_service,mid,casual_dining,CPK - Alton Square,
4147,2511.0,91-5431 Kapolei Parkway Suite 500,Kapolei,HI,96707,2024-12-05,21.3333835,-158.050419,4.0,full_service,mid,casual_dining,CPK - Kapolei,
4148,2511.0,192 N Cattlemen Rd Unit 1,Sarasota,FL,34243,2024-12-05,27.3853,-82.4558544,4.2,full_service,mid,casual_dining,CPK - Sarasota,
4149,2511.0,3535 Monroe Street,Santa Clara,CA,95051,2024-12-05,37.3672038,-121.9933342,4.0,full_service,mid,casual_dining,CPK - Santa Clara,
4150,2511.0,"9501249 Meheula Parkway, Suite A-1",Mililani,HI,96789,2024-12-05,21.4510963,-158.0121276,,full_service,mid,casual_dining,CPK - Mililani,
4151,2511.0,3390 N. Sepulveda Blvd.,Manhattan Beach,CA,90266,2024-12-05,33.8997341,-118.3958001,4.2,full_service,mid,casual_dining,CPK - Manhattan Beach,
4152,2511.0,1800 Galleria Blvd.,Franklin,TN,37064,2024-12-05,35.9599493,-86.814822,3.8,full_service,mid,casual_dining,CPK - Cool Springs,
4153,2511.0,"7007 Friars Road, Suite 901",San Diego,CA,92108,2024-12-05,32.7675309,-117.1656123,4.3,full_service,mid,casual_dining,CPK - Fashion Valley,
4154,2511.0,1 Garden State Plaza #2320,Paramus,NJ,07652,2024-12-05,40.9164926,-74.0772394,4.0,full_service,mid,casual_dining,CPK - Paramus,
4155,2511.0,27430 La Paz Road,Laguna Niguel,CA,92677,2024-12-05,33.5643932,-117.7074093,4.1,full_service,mid,casual_dining,CPK - Laguna Niguel,
4156,2521.0,9028 Garland Road,Dallas,TX,75218,2024-12-06,32.8276979,-96.7088693,4.6,full_service,mid,casual_fine_dining,Lounge Here,
4157,1061.0,53 Water Street,Brooklyn,NY,11201,2024-12-06,40.7034261,-73.9924083,4.9,full_service,high,fine_dining,bar56,
4158,2894.0,201 East Simpson Street,Lafayette,CO,80026,2024-12-09,39.9984594,-105.0890206,4.7,unknown,low,unknown,East Simpson Coffee Company,
4159,2131.0,1480 Quarterpath Road,Williamsburg,VA,23185,2024-12-09,37.2487872,-76.6863093,4.6,full_service,high,casual_dining,Waypoint Seafood & Grill,
4160,1062.0,323 Water Street,Yorktown,VA,23690,2024-12-09,37.2390603,-76.5089434,4.3,full_service,high,casual_dining,Water Street Grille,
4161,1417.0,89 Kirkland Avenue,Kirkland,WA,98033,2024-12-09,47.6751655,-122.2068661,4.3,full_service,high,fine_dining,RockCreek Seafood & Spirits - Kirkland,
4162,1417.0,4300 Fremont Avenue North,Seattle,WA,98103,2024-12-09,47.6594856,-122.3496932,4.6,full_service,high,fine_dining,RockCreek Seafood & Spirits - Seattle,
4163,708.0,8421 Greenwood Avenue North,Seattle,WA,98103,2024-12-09,47.6904655,-122.3555423,4.6,unknown,high,unknown,FlintCreek Cattle Co,
4164,2895.0,219 North 85th Street,Seattle,WA,98103,2024-12-09,47.6904929,-122.3558118,4.4,unknown,high,unknown,Bar Sur Mer,
4165,2138.0,Beverly Boulevard,West Hollywood,CA,90048,2024-12-09,34.0760536,-118.375616,5.0,full_service,high,unknown,Florence Osteria and Piano Bar,
4166,2492.0,3003 Mannheim Road,Des Plaines,IL,60018,2024-12-10,41.9990145,-87.8833898,4.8,full_service,high,casual_fine_dining,Ostras,
4167,1778.0,57 Sip Avenue,Jersey City,NJ,07306,2024-12-10,40.730343,-74.0618884,4.8,unknown,very_low,unknown,Sip N Sweet,
4168,1549.0,8801 Washington Blvd,Culver City,CA,90232,2024-12-10,34.0283459,-118.387236,4.1,full_service,high,casual_dining,Zaytinya - The Shay,"Cocktails, Date Night, Greek, Lebanese, Mediterranean, NYC Restaurant Week, Turkish"
4169,1071.0,8801 Washington Blvd,Culver City,CA,90232,2024-12-10,34.0283459,-118.387236,4.8,full_service,mid,casual_fine_dining,Butterfly - The Shay,
4170,1419.0,210 6th Avenue,New York,NY,10014,2024-12-11,40.727289,-74.003115,4.4,full_service,high,casual_fine_dining,Lola Taverna,
4171,330.0,199 Prince Street,New York,NY,10012,2024-12-11,40.7268782,-74.0026177,4.3,unknown,high,unknown,Little Prince,
4172,331.0,511 West 18th Street,New York,NY,10011,2024-12-11,40.7448393,-74.006568,4.4,unknown,high,unknown,Cucina Alba - New York,
4173,1063.0,104 West Main Street Suite 103,Mesa,AZ,85201,2024-12-11,33.4153646,-111.8343552,4.7,fast_casual,low,cafe,Outcast Doughnuts,
4174,310.0,254 N Nova Rd Suite 250,Ormond Beach,FL,32174,2024-12-11,29.2840731,-81.0840891,4.5,full_service,mid,casual_dining,Thirsty Turtle Seagrill - Ormond Beach,"American Fare, Cocktails, Newly Added, Seafood, Wings"
4175,2897.0,5958 South Dixie Highway,South Miami,FL,33143,2024-12-11,25.7029976,-80.2907376,4.6,full_service,high,casual_fine_dining,Noe Sushi Bar,
4176,145.0,439B Opry Mills Drive,Nashville,TN,37214,2024-12-12,36.2034354,-86.6946746,4.1,quick_service_restaurant,very_low,coffee_shop,Gregorys Coffee - Opry Mills,"Coffee Shop, Earth Day, Pastries, Plant-Based"
4177,2139.0,101 Southeast Ocean Boulevard,Stuart,FL,34994,2024-12-12,27.1977159,-80.2507326,4.7,full_service,high,fine_dining,Pepe e Sale,
4178,1064.0,50 Gloucester Street,Boston,MA,02115,2024-12-12,42.3485816,-71.0841953,4.5,full_service,high,casual_dining,Select Oyster Bar,
4179,1420.0,314 Newbury Street,Boston,MA,02115,2024-12-12,42.3485744,-71.0853229,4.3,unknown,high,unknown,Little Whale,
4180,1780.0,656 Nostrand Avenue,Brooklyn,NY,11216,2024-12-12,40.6759302,-73.9500737,4.4,full_service,mid,casual_dining,La Napa,
4181,709.0,40 South Peachtree Street,Norcross,GA,30071,2024-12-12,33.942217,-84.213423,4.6,full_service,mid,casual_fine_dining,The Crossing Steakhouse,
4182,2898.0,5347 North Clark Street,Chicago,IL,60640,2024-12-12,41.9794491,-87.6679758,4.3,full_service,mid,casual_dining,Big Jones,
4184,2900.0,14 Holmes Street,Mystic,CT,06355,2024-12-12,41.3555794,-71.9666113,4.4,full_service,mid,casual_dining,Engine Room,
4185,1066.0,323 Water Street,Yorktown,VA,23690,2024-12-12,37.2390603,-76.5089434,4.4,unknown,high,unknown,Riverwalk Restaurant,
4186,332.0,15 Riverview Avenue,Groton,CT,06340,2024-12-12,41.3246035,-71.9857303,4.3,full_service,mid,casual_dining,Haring's Noank,
4187,2523.0,15 Water Street,Mystic,CT,06355,2024-12-12,41.3527329,-71.972064,4.6,full_service,mid,casual_fine_dining,The Port of Call,
4188,2140.0,7446 West North Avenue,Elmwood Park,IL,60707,2024-12-13,41.9090137,-87.8129388,4.4,quick_service_restaurant,low,casual_dining,Taco Town Mexican Grill - Elmwood Park,
4189,2140.0,1729 East Central Road,Arlington Heights,IL,60005,2024-12-13,42.066002,-87.961016,4.5,quick_service_restaurant,low,casual_dining,Taco Town Mexican Grill - Arlington Heights,
4190,1781.0,1422 4th Street,Santa Rosa,CA,95404,2024-12-13,38.4473646,-122.7009143,4.6,quick_service_restaurant,very_low,unknown,J&M's Midtown Cafe,
4191,145.0,1 Mills Circle Space KI20,Ontario,CA,91764,2024-12-16,34.0726511,-117.5523306,4.6,quick_service_restaurant,very_low,coffee_shop,Gregorys Coffee - Ontario,"Coffee Shop, Earth Day, Pastries, Plant-Based"
4192,1056.0,100 Adios Drive,Washington,PA,15301,2024-12-16,40.21597,-80.1996238,4.1,full_service,mid,casual_dining,DeeJay's BBQ Ribs & Grille - Racetrack Rd,
4193,1056.0,1155 Washington Pike,Bridgeville,PA,15017,2024-12-16,40.3678131,-80.1047027,4.1,full_service,mid,casual_dining,DeeJay's BBQ Ribs & Grille - Collier,
4194,1056.0,2602 Brandt School Road,Wexford,PA,15090,2024-12-16,40.6150237,-80.0912146,4.4,full_service,mid,casual_dining,DeeJay's BBQ Ribs & Grille - Wexford,
4195,1056.0,111 Blue Spruce Way,Murrysville,PA,15668,2024-12-16,40.4278925,-79.7023535,4.3,full_service,mid,casual_dining,DeeJay's Lounge,
4196,1056.0,380 Three Springs Drive,Weirton,WV,26062,2024-12-16,40.3938356,-80.5487497,4.6,full_service,mid,casual_dining,DeeJay's BBQ Ribs & Grille - Weirton,
4197,2141.0,9999 Kummer Road,Allison Park,PA,15101,2024-12-16,40.5927069,-80.0157077,3.8,unknown,mid,unknown,Cadence Clubhouse,
4198,856.0,11838 Ventura Blvd,Studio City,CA,91604,2024-12-16,34.1422711,-118.3905314,4.4,fast_casual,low,casual_dining,Heavy Handed - Studio City,
4199,1421.0,3632 Southeast Hawthorne Boulevard,Portland,OR,97214,2024-12-16,45.511924,-122.6261883,4.8,fast_casual,low,bar,Afterlife,
4200,1469.0," 230 Franklin Road, Suite 1302, Building No, #13",Franklin,TN,37064,2024-12-16,35.9323201,-86.8590642,4.6,full_service,mid,casual_dining,Two Hands - Franklin,"Australian, Bar, Beer, Bowls, Breakfast, Brunch, Burgers, Cafe, Casual, Cocktails, Coffee, Coffee Shop, Comfort Food, Date Night, Family Friendly, Group Dining, Healthy, Highly Rated, Juice Bar, LGBTQ+ Friendly, NYC Restaurant Week, Outdoor Seating, Pescatarian, Pet Friendly, Quick Bites, Salads, Small Bites, Takeout, Vegan, Vegan Friendly, Vegetarian, Vegetarian Friendly, Wine, Wine Bar"
4201,1067.0,3313 North 7th Street,Phoenix,AZ,85014,2024-12-16,33.4870933,-112.0646618,4.5,unknown,low,unknown,Gadzooks Enchiladas and Soup - 7th Street,
4202,1067.0,4031 E Camelback Road,Phoenix,AZ,85018,2024-12-16,33.5095409,-111.9934331,4.6,unknown,low,unknown,Gadzooks Enchiladas and Soup - Camelback,
4203,1067.0,"3150 East Ray Road, Suite 144",Gilbert,AZ,85296,2024-12-16,33.3220007,-111.7228739,4.5,unknown,low,unknown,Gadzooks Enchiladas and Soup - Gilbert,
4204,333.0,"3110 North Central Avenue, Suite 185",Phoenix,AZ,85012,2024-12-16,33.483302,-112.075002,4.6,unknown,low,unknown,The Green Woodpecker,
4205,1770.0,1800 Main Street,Canonsburg,PA,15317,2024-12-16,40.2754939,-80.1669173,4.1,full_service,mid,casual_dining,Baxter's R*Cade,
4206,1067.0,290 S. Arizona Ave,Chandler,AZ,85225,2024-12-16,33.2994828,-111.8419586,4.2,unknown,low,unknown,Gadzooks Enchiladas and Soup - Chandler,
4207,1067.0,505 West University Drive,Tempe,AZ,85281,2024-12-16,33.421695,-111.945992,4.4,unknown,low,unknown,Gadzooks Enchiladas and Soup - Tempe,
4208,1782.0,2319 NW Market St,Seattle,WA,98107,2024-12-17,47.6684632,-122.3871658,4.7,full_service,high,fine_dining,The Garrison,
4209,711.0,558 Main Street,Edmonds,WA,98020,2024-12-17,47.810286,-122.375242,4.1,full_service,mid,casual_dining,Johnny Mo's Pizzeria - Edmonds,
4210,711.0,3272 Fuhrman Avenue East,Seattle,WA,98102,2024-12-17,47.65141,-122.3208252,4.6,full_service,mid,casual_dining,Johnny Mo's Pizzeria - Eastlake,
4211,1422.0,8120 Mira Mesa Boulevard,San Diego,CA,92126,2024-12-17,32.9129512,-117.1484491,4.0,full_service,mid,casual_fine_dining,MoMo Paradise - Mira Mesa,
4212,1422.0,17596 Colima Road,Rowland Heights,CA,91748,2024-12-17,33.9900977,-117.921902,4.2,full_service,mid,casual_fine_dining,MoMo Paradise - Rowland Heights,
4213,1422.0,21641 South Western Avenue,Torrance,CA,90501,2024-12-17,33.8321014,-118.3096191,4.4,full_service,mid,casual_fine_dining,MoMo Paradise - Torrance,
4214,1422.0,56 East Duarte Road,Arcadia,CA,91006,2024-12-17,34.1293122,-118.0283991,4.3,full_service,mid,casual_fine_dining,MoMo Paradise - Arcadia,
4215,1069.0,1209 East 13th Avenue,Denver,CO,80218,2024-12-17,39.7370508,-104.9726439,4.2,full_service,low,casual_dining,Ritual Social House,
4216,325.0,1252 Southwest 22nd Street,Miami,FL,33145,2024-12-17,25.7509031,-80.2155978,4.3,full_service,mid,casual_fine_dining,Neme Gastro Bar,
4217,218.0,2217 NW Miami Ct,Miami,FL,33127,2024-12-18,25.798431,-80.195585,4.2,full_service,high,casual_fine_dining,Sushi By Bou - Wynwood Miami,"Cocktails, Omakase, Seafood"
4218,218.0,1224 Chestnut St,Philadelphia,PA,19107,2024-12-18,39.950468,-75.161403,4.1,full_service,high,casual_fine_dining,Sushi By Bou - Midtown PA,"Cocktails, Omakase, Seafood"
4219,2524.0,229 Manhattan Beach Boulevard,Manhattan Beach,CA,90266,2024-12-18,33.8851772,-118.4100262,4.6,full_service,mid,casual_dining,Simmzy's - Manhattan Beach,
4220,2524.0,5271 2nd Street,Long Beach,CA,90803,2024-12-18,33.7598854,-118.133246,4.5,full_service,mid,casual_dining,Simmzy's - Long Beach,
4221,2524.0,"21028 California 1, Pacific Coast HWY E-100",Huntington Beach,CA,92648,2024-12-18,33.6513106,-117.9939536,4.5,full_service,mid,casual_dining,Simmzy's - Huntington Beach,
4222,2524.0,850 Pacific Coast Highway,El Segundo,CA,90245,2024-12-18,33.9030281,-118.3950694,4.4,full_service,mid,casual_dining,Lil' Simmzy's on the Deck - El Segundo,
4223,1072.0,903 Manhattan Avenue,Manhattan Beach,CA,90266,2024-12-18,33.882946,-118.4100234,4.7,full_service,very_high,fine_dining,The Arthur J,
4224,2142.0,1148 Manhattan Beach Ave,Manhattan Beach,CA,90266,2024-12-18,33.8871262,-118.3942787,4.7,unknown,high,unknown,Fishing with Dynamite,
4225,1783.0,1142 Manhattan Beach Ave,Manhattan Beach,CA,90266,2024-12-18,33.8871261,-118.3945015,4.6,unknown,high,unknown,Manhattan Beach Post,
4226,2143.0,1220 Hermosa Avenue,Hermosa Beach,CA,90254,2024-12-18,33.8627001,-118.3997198,4.5,unknown,high,unknown,RYLA,
4227,2144.0,3500 North Sepulveda Boulevard,Manhattan Beach,CA,90266,2024-12-18,33.9000539,-118.395726,4.6,full_service,mid,casual_dining,Tin Roof Bistro,
4228,2525.0,259A Hudson Street,New York,NY,10013,2024-12-18,40.7249077,-74.0079398,4.7,full_service,very_high,casual_fine_dining,Mishik,
4229,1423.0,3615 Ditmars Boulevard,Astoria,NY,11105,2024-12-19,40.7741499,-73.9076172,4.7,full_service,mid,casual_dining,Tootles & French,
4230,1424.0,"255 NW 25th Street, Floor 7",Miami,FL,33127,2024-12-19,25.8008842,-80.2004519,4.7,full_service,high,casual_fine_dining,Casa Madera - Miami,
4231,1425.0,255 NW 25th St,Miami,FL,33127,2024-12-19,25.8008842,-80.2004519,4.4,full_service,high,casual_fine_dining,Sparrow Italia - Miami,
4232,1784.0,7365 Healdsburg Avenue,Sebastopol,CA,95472,2024-12-19,38.405101,-122.8301016,4.9,full_service,mid,casual_fine_dining,Campanella,
4233,2145.0,80 Franklin Street,Brooklyn,NY,11222,2024-12-20,40.7273664,-73.9569454,4.6,full_service,high,casual_fine_dining,Cecily,
4234,2526.0,"3699 McKinney Ave, #305",Dallas,TX,75204,2024-12-20,32.8081213,-96.7979397,4.6,full_service,very_high,fine_dining,Namo,
4235,2901.0,73 Exchange Street,Lynn,MA,01901,2024-12-20,42.463237,-70.9421727,4.6,full_service,very_high,fine_dining,Nightshade Noodle Bar,
4236,2902.0,16600 Pacific Coast Highway,Huntington Beach,CA,92649,2024-12-23,33.7206563,-118.0731731,4.6,full_service,mid,casual_dining,Calico Fish House,
4237,2148.0,1133 19th Pl,Vero Beach,FL,32960,2024-12-23,27.6372475,-80.3969337,4.4,fast_casual,mid,casual_dining,American Icon Brewery,
4238,1785.0,2319 Northwest Market Street,Seattle,WA,98107,2024-12-26,47.6684632,-122.3871658,4.5,full_service,high,unknown,The Garrison,
4239,2147.0,100 Park Plaza #161,San Diego,CA,92101,2024-12-26,32.706729,-117.155017,4.8,full_service,high,casual_dining,Choi's,
4240,2903.0,"2815 W Sunset Blvd, Suite 101",Los Angeles,CA,90026,2024-12-27,34.0823625,-118.2717978,4.7,full_service,mid,casual_fine_dining,Tacolina,
4241,1074.0,306 Southwest 145th Avenue,Pembroke Pines,FL,33027,2024-12-27,26.0053814,-80.3337569,4.6,full_service,high,casual_fine_dining,Pubbelly Pembroke Pines,
4242,700.0,2510 Rutland Drive,Austin,TX,78758,2024-12-29,30.3835565,-97.7229286,5.0,full_service,high,unknown,APRES39,
4243,2528.0,2700 South Lamar Boulevard,Austin,TX,78704,2024-12-31,30.2453937,-97.7804553,4.6,full_service,mid,casual_dining,Grata's Pizzeria,
4244,2904.0,1624 U Street NW,Washington,DC,20009,2025-01-02,38.9167768,-77.0378859,4.8,full_service,mid,casual_dining,Nabiha,
4245,1427.0,340 Bleecker Street,New York,NY,10014,2025-01-02,40.7337333,-74.0046953,4.0,unknown,mid,unknown,Saint Theo's,
4246,814.0,939 West Randolph Street,Chicago,IL,60607,2025-01-02,41.8841029,-87.6513874,4.2,quick_service_restaurant,very_low,fast_casual,Prince St. Pizza - Chicago,"Bar, Beer, Casual, Comfort Food, Family Friendly, Fast Casual, Group Dining, Highly Rated, Italian, LA Restaurant Week, Late Night, Outdoor Seating, Pizza, Quick Bites, Takeout, Vegetarian Friendly, Wine"
4247,713.0,2750 East Southlake Boulevard,Southlake,TX,76092,2025-01-02,32.9391756,-97.1085922,4.6,full_service,mid,casual_dining,Volstead,
4248,334.0,1300 South Pearl Street,Denver,CO,80210,2025-01-02,39.6928881,-104.980215,4.6,fast_casual,low,fast_casual,Chook Chicken - Pearl Street,
4249,334.0,4340 East 8th Avenue,Denver,CO,80220,2025-01-02,39.7291192,-104.9361937,4.6,fast_casual,low,fast_casual,Chook Chicken - Birch Street,
4250,334.0,2500 East Orchard Road,Greenwood Village,CO,80121,2025-01-02,39.6094785,-104.9582794,4.4,fast_casual,low,fast_casual,Chook Chicken - Orchard Street,
4251,1076.0,1070 Nicollet Mall,Minneapolis,MN,55403,2025-01-02,44.973411,-93.275541,4.4,full_service,high,unknown,Devils Advocate,
4252,1175.0,3422 Mount Diablo Boulevard,Lafayette,CA,94549,2025-01-03,37.8934996,-122.1109264,3.8,quick_service_restaurant,mid,fast_casual,Horn Barbecue - Lafayette,"American Fare, Barbecue, Black-Operated, Casual, Family Friendly, Group Dining, Outdoor Seating"
4253,2530.0,15425 Southwest Freeway,Sugar Land,TX,77478,2025-01-03,29.6034413,-95.6139068,4.5,full_service,mid,casual_dining,Mai Colachi,
4254,1428.0,213 7th Avenue,Brooklyn,NY,11215,2025-01-03,40.6701652,-73.9785778,4.7,full_service,mid,bar,Mockingbird,
4255,2905.0,8142 Broadway,San Antonio,TX,78209,2025-01-03,29.5112624,-98.4659205,4.3,full_service,low,casual_dining,La Patrona Restaurant Patio Bar,
4256,714.0,"4138 South New Braunfels Avenue, Suite 105",San Antonio,TX,78223,2025-01-03,29.3782958,-98.4594914,4.5,full_service,low,casual_dining,La Siberia De Monterrey Mexican Bar & Grill,
